,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
1258,phl,1997,othermanuf,0.6453,1.883,0.4325,2.5853,0.6269,0.3391,3.9135,0.9666,0.7614,0.162,0.2243,0.3551,0.2899,0.4806,1.1192,11.6262,286.911,0.3,4.7502,5.2858,4.16,0.3658,0.3151,2.4351,10.1313,6.6247,29.0853,othermanuf,0.0642,0.3533,0.0608,0.249,0.0212,0.3062,4.0899,1.2084,0.8032,0.0879,0.155,0.3677,0.4586,1.3375,0.4655,12.9482,192.075,0.0094,0.0243,0.278,2.3029,0.0327,0.0389,0.2266,9.7486,0.1364,0.226,0.381229,0.011639,0.014027,0.011621,0.014817
1259,phl,1997,water,3.3305,6.5588,0.2742,18.6996,5.7962,1.3737,3.4727,0.8206,0.9834,0.1734,0.7545,0.1903,0.5798,0.1067,0.7022,14.0555,1.3866,172.324,6.1897,13.9462,4.8936,0.147,0.2447,2.0146,43.659,8.8262,22.7883,water,0.3314,1.2307,0.0386,1.8014,0.1964,1.2407,3.6292,1.0259,1.0375,0.0941,0.5214,0.1971,0.9173,0.2969,0.292,15.6536,0.9282,5.3878,0.0317,0.7335,2.709,0.0131,0.0302,0.1875,42.0098,0.1818,0.1771,0.803554,0.00016,0.000405,0.004122,0.000301
1260,phl,1997,construction,1.6801,1.5336,0.9192,5.2703,0.7158,0.0952,0.2298,0.098,0.2588,0.0714,0.1948,0.0758,0.2111,0.0439,0.262,2.9356,0.255,0.1208,3108.28,6.9693,2.8777,0.1915,0.4242,1.5194,71.8849,1.9676,227.959,construction,0.1672,0.2878,0.1293,0.5077,0.0243,0.086,0.2402,0.1225,0.273,0.0387,0.1346,0.0785,0.334,0.1223,0.109,3.2694,0.1707,0.0038,15.9303,0.3666,1.5931,0.0171,0.0524,0.1414,69.1696,0.0405,1.7714,0.402847,0.00095,0.00121,0.00485,0.001232
1261,phl,1997,distribution,97.1179,41.6568,35.7053,440.053,83.1837,13.3563,32.2332,24.3665,35.5637,7.2432,28.3069,7.3494,80.3807,10.3941,75.0237,633.559,33.7887,5.7775,364.962,4537.18,227.983,4.8476,1.7197,8.239,103.265,101.182,326.482,distribution,9.6633,7.8164,5.0226,42.3909,2.8182,12.0623,33.6864,30.4614,37.5185,3.9288,19.5633,7.6111,127.161,28.9292,31.201,705.597,22.6202,0.1806,1.8705,238.64,126.208,0.4327,0.2125,0.7667,99.3646,2.0838,2.537,0.656705,0.008559,0.017769,0.081539,0.014716
1262,phl,1997,transport,18.5564,8.8535,2.1787,65.7811,11.2906,1.6839,6.0105,2.5477,9.2729,0.715,3.5187,1.0292,4.5981,0.8916,8.3744,67.3836,4.4907,0.357,81.649,147.455,1892.39,2.1963,1.7146,8.5446,89.5118,18.0726,84.9495,transport,1.8464,1.6613,0.3065,6.3368,0.3825,1.5207,6.2815,3.1849,9.7826,0.3878,2.4318,1.0659,7.2742,2.4816,3.4827,75.0453,3.0063,0.0112,0.4185,7.7556,1047.6,0.196,0.2119,0.7951,86.1307,0.3722,0.6601,0.391203,0.061626,0.076212,0.064739,0.077314
1263,phl,1997,communcation,3.7317,0.9131,0.5541,11.1412,2.4223,0.3195,1.2558,0.5838,0.9704,0.1719,0.6494,0.1738,1.0233,0.1713,1.3635,15.2219,1.1416,0.1352,10.9573,54.0631,18.375,208.461,1.109,5.2865,52.0111,5.7567,26.4899,communcation,0.3713,0.1713,0.0779,1.0733,0.0821,0.2885,1.3124,0.7299,1.0237,0.0932,0.4488,0.18,1.6188,0.4769,0.567,16.9526,0.7642,0.0042,0.0562,2.8435,10.1721,18.6055,0.1371,0.492,50.0465,0.1186,0.2058,0.639295,0.000686,0.001387,0.005549,0.001046
1264,phl,1997,finance,12.5443,7.5293,8.9398,58.2386,12.2262,2.4017,5.9169,3.638,7.1053,0.8368,4.0571,1.1089,5.513,0.861,9.5212,68.1911,4.5024,3.3318,61.6006,186.045,50.3838,1.7214,160.6,12.9161,118.645,17.6092,563.2,finance,1.2482,1.4128,1.2576,5.6102,0.4142,2.169,6.1836,4.548,7.4958,0.4539,2.8039,1.1484,8.7215,2.3964,3.9597,75.9447,3.0142,0.1042,0.3157,9.7853,27.8916,0.1536,19.8487,1.2019,114.163,0.3626,4.3765,0.756834,0.000619,0.001481,0.015641,0.001111
1265,phl,1997,insurance,1.048,1.1424,0.8353,7.2554,1.3538,0.2488,1.1674,0.4216,0.7946,0.0782,0.4603,0.1241,0.416,0.0728,0.738,6.8552,0.4728,0.315,5.1725,10.7235,12.4565,0.1658,0.2055,485.959,20.4745,2.4133,39.9359,insurance,0.1043,0.2144,0.1175,0.6989,0.0459,0.2247,1.22,0.5271,0.8383,0.0424,0.3181,0.1285,0.6582,0.2027,0.3069,7.6346,0.3165,0.0098,0.0265,0.564,6.8957,0.0148,0.0254,45.2224,19.7011,0.0497,0.3103,0.635851,0.001705,0.003427,0.004403,0.002823
1266,phl,1997,obsict,133.259,9.0916,3.933,244.326,36.4692,2.5983,6.6361,3.7896,4.8511,1.0451,6.4323,2.1435,5.2337,1.0251,8.7416,98.6602,5.5574,1.6797,80.0918,258.377,169.055,4.6856,5.6215,31.2431,8262.91,67.8322,435.553,obsict,13.2594,1.7059,0.5533,23.5363,1.2356,2.3466,6.9352,4.7376,5.1177,0.5669,4.4455,2.2199,8.2796,2.8531,3.6355,109.878,3.7204,0.0525,0.4105,13.5897,93.5859,0.4182,0.6948,2.9074,7950.8,1.397,3.3846,0.641131,0.27619,0.559777,0.420969,0.460769
1267,phl,1997,oconsumer,23.3005,2.4472,0.9018,44.4396,6.8286,0.7737,2.0004,1.3322,1.7671,0.2722,1.5418,0.6748,1.0248,0.3166,2.0065,21.5959,1.4149,0.3542,17.1089,46.9493,43.206,1.7934,0.9506,14.5122,93.8351,830.695,269.955,oconsumer,2.3184,0.4592,0.1269,4.2809,0.2314,0.6987,2.0906,1.6654,1.8642,0.1476,1.0656,0.6989,1.6212,0.8812,0.8345,24.0514,0.9472,0.0111,0.0877,2.4694,23.9182,0.1601,0.1175,1.3505,90.2907,17.1075,2.0977,0.382128,0.001041,0.001258,0.009252,0.001511
1268,phl,1997,oservices,1.0342,0.391,0.2691,3.9618,0.9193,0.0781,0.1743,0.1201,0.1837,0.0397,0.2172,0.0587,0.2866,0.0442,0.3154,3.5713,0.1686,0.0489,236.476,14.9675,3.6702,0.128,0.0919,0.3582,23.3389,1.1928,11749.8,oservices,0.1029,0.0734,0.0379,0.3817,0.0311,0.0706,0.1822,0.1502,0.1938,0.0215,0.1501,0.0608,0.4535,0.123,0.1312,3.9774,0.1129,0.0015,1.212,0.7872,2.0318,0.0114,0.0114,0.0333,22.4573,0.0246,91.3047,0.665842,0.003158,0.006646,0.006324,0.005621
1485,tha,1997,primaryagr,2486.84,36.2323,2.0149,3913.16,113.184,79.6345,104.237,70.5058,6.0444,9.8239,837.579,6.0868,2.12,7.3197,66.1613,98.3444,65.5799,0.4028,101.016,47.6357,99.6828,2.8652,-1.3946,4.6494,75.344,599.219,238.807,primaryagr,691.496,10.0275,1.0888,2151.85,5.6109,62.5953,34.7652,38.466,6.1689,5.4048,656.204,6.5718,2.2576,3.4191,6.2602,86.0466,32.0843,0.0128,0.257,3.829,58.5833,0.5647,0.0779,1.0195,54.5185,12.0007,3.3905,0.676498,0.01312,0.026753,0.085616,0.018446
1486,tha,1997,otherprim,33.2218,1202.03,1.449,802.964,20.6028,6.1217,11.6534,12.9988,49.9106,3.8949,45.8856,87.3511,23.4588,6.9095,26.6635,54.2916,50.0114,0.2105,1038.97,17.0962,22.631,1.044,-0.5366,1.6965,18.4688,217.789,80.7847,otherprim,9.2377,332.668,0.783,441.55,1.0213,4.8118,3.8867,7.0918,50.9393,2.1429,35.9492,94.3114,24.9813,3.2275,2.5229,47.5025,24.4676,0.0067,2.6434,1.3742,13.3002,0.2058,0.03,0.372,13.3639,4.3617,1.1469,0.71279,0.006383,0.013714,0.024456,0.008998
1487,tha,1997,energy,30.7399,38.9694,789.473,270.568,43.5159,96.2553,159.541,45.2794,20.459,21.1905,287.603,61.3267,48.2291,27.6594,109.907,313.755,85.4156,18.7983,474.399,116.98,757.178,13.893,-5.9473,13.7552,304.094,113.344,423.245,energy,8.5476,10.785,426.629,148.785,2.1572,75.6598,53.2106,24.7031,20.8806,11.6585,225.323,66.2133,51.3592,12.9199,10.3995,274.521,41.7887,0.5965,1.207,9.4029,444.991,2.7383,0.3322,3.0162,220.041,2.27,6.009,0.318638,0.013384,0.012855,0.046918,0.010913
1488,tha,1997,procfoods,74.3039,28.5594,0.6293,3255.84,55.8951,9.1411,15.0053,29.245,2.528,4.1294,48.227,3.5872,0.9021,1.8227,10.1011,22.5197,28.9045,0.1266,41.6764,19.4528,23.6893,1.2349,-0.5492,2.0349,16.2071,295.543,88.0403,procfoods,20.6611,7.9039,0.3401,1790.39,2.7709,7.1852,5.0046,15.9552,2.5801,2.2719,37.7836,3.873,0.9607,0.8514,0.9558,19.7037,14.1412,0.004,0.106,1.5636,13.9221,0.2434,0.0307,0.4462,11.7274,5.9189,1.25,0.20892,0.101896,0.064167,0.042835,0.127814
1489,tha,1997,bevtobacco,1.7413,0.6928,0.4004,7.2249,762.8,2.4035,5.6485,3.2095,0.8795,0.3266,4.4338,0.7435,0.2438,1.1155,5.1464,13.7302,3.1204,0.0852,11.8446,12.8971,30.1601,0.9976,-0.5222,1.7741,8.1041,228.188,50.8885,bevtobacco,0.4842,0.1917,0.2164,3.9729,37.8145,1.8893,1.8839,1.751,0.8977,0.1797,3.4737,0.8027,0.2597,0.5211,0.487,12.0133,1.5266,0.0027,0.0301,1.0367,17.725,0.1966,0.0292,0.389,5.8641,4.5699,0.7225,0.361243,0.001313,0.001429,0.002153,0.001507
1490,tha,1997,textiles,4.1967,1.4658,0.9889,21.7327,3.335,1529.49,1585.12,125.026,1.2578,3.2084,83.9874,1.803,0.5507,3.2734,32.1339,44.0475,70.9858,0.2522,35.3051,39.8289,50.3035,0.7419,-1.1957,2.6826,17.6807,47.2258,32.8778,textiles,1.1669,0.4057,0.5344,11.9508,0.1653,1202.23,528.672,68.2105,1.2838,1.7652,65.8001,1.9467,0.5864,1.529,3.0405,38.5395,34.7291,0.008,0.0898,3.2015,29.5632,0.1462,0.0668,0.5882,12.7937,0.9458,0.4668,0.323099,0.038053,0.03706,0.043747,0.039496
1491,tha,1997,clothing,0.5353,0.2752,0.3279,3.2099,1.2285,6.6008,2331.02,14.5597,0.3703,0.4034,5.2382,0.5072,0.1775,1.1221,10.0885,10.6607,2.9203,0.1838,7.8041,16.9195,23.1964,0.2779,-0.3956,0.6198,4.0548,15.1525,14.2969,clothing,0.1489,0.0762,0.1772,1.7651,0.0609,5.1885,777.446,7.9434,0.3779,0.2219,4.1039,0.5476,0.189,0.5241,0.9546,9.3276,1.4287,0.0058,0.0199,1.36,13.6325,0.0548,0.0221,0.1359,2.934,0.3035,0.203,0.278528,0.038659,0.032456,0.018042,0.042983
1492,tha,1997,leather,0.5209,0.2054,0.114,3.4226,0.7905,1.3079,4.8465,1550.79,0.3842,0.8153,2.1299,0.4253,0.1175,0.4633,5.7904,8.1253,7.1883,0.0262,7.0952,34.5715,4.1479,0.0871,-0.1023,0.1773,2.8648,13.303,5.5454,leather,0.1448,0.0568,0.0616,1.8821,0.0392,1.0281,1.6164,846.065,0.3921,0.4485,1.6687,0.4592,0.1251,0.2164,0.5479,7.1092,3.5168,0.0008,0.0181,2.7789,2.4377,0.0172,0.0057,0.0389,2.073,0.2664,0.0787,0.395584,0.026579,0.031693,0.018998,0.030676
1493,tha,1997,lumber,2.9863,0.9127,0.1911,8.4518,1.3414,2.0551,6.756,3.3099,474.432,0.3935,7.7586,1.0539,0.4661,4.8939,24.3802,49.6821,159.734,0.0267,177.555,19.389,7.892,0.1134,-0.1419,0.4924,3.5141,6.5856,11.5129,lumber,0.8304,0.2526,0.1033,4.6477,0.0665,1.6154,2.2533,1.8058,484.21,0.2165,6.0785,1.1378,0.4964,2.286,2.3069,43.4694,78.1484,0.0008,0.4517,1.5585,4.6381,0.0223,0.0079,0.108,2.5428,0.1319,0.1635,0.370221,0.015779,0.017608,0.013917,0.019182
1494,tha,1997,paperpub,5.6978,2.1147,2.8413,48.7122,29.6163,15.0256,51.1226,31.695,13.2943,337.477,43.7381,8.4466,2.6456,7.1644,45.3248,90.8666,36.9634,0.8166,76.1825,62.0984,99.7822,3.0536,-4.5592,6.2193,101.575,55.3276,216.11,paperpub,1.5843,0.5853,1.5354,26.7868,1.4682,11.8106,17.0505,17.2919,13.5683,185.671,34.2668,9.1197,2.8173,3.3466,4.2887,79.5039,18.084,0.0259,0.1938,4.9915,58.6417,0.6019,0.2546,1.3637,73.4992,1.1081,3.0682,0.357486,0.00627,0.006757,0.012458,0.006301
1495,tha,1997,chemicals,9.4351,3.7167,1.4863,50.0926,13.3543,75.8943,108.507,59.7227,5.3181,1.8729,2104.28,2.3624,1.9848,10.3487,128.096,146.353,41.2481,0.3542,88.9572,24.3975,143.682,0.824,-0.4797,1.0322,34.5468,61.2816,85.8545,chemicals,2.6235,1.0286,0.8032,27.5459,0.662,59.6554,36.1895,32.583,5.4277,1.0304,1648.61,2.5507,2.1136,4.834,12.1205,128.052,20.1802,0.0112,0.2263,1.9611,84.4416,0.1624,0.0268,0.2263,24.9979,1.2273,1.2189,0.25292,0.077374,0.058987,0.045707,0.082459
1496,tha,1997,nonmetmin,1.9372,1.8342,0.6875,15.4631,19.7579,1.1681,2.5149,1.8772,0.8266,0.6415,10.9431,469.24,3.732,3.2387,49.1706,78.7553,8.1592,0.1814,1659.81,8.1801,14.3394,0.2479,-0.277,0.411,4.2595,14.8591,25.656,nonmetmin,0.5387,0.5076,0.3715,8.5032,0.9795,0.9182,0.8388,1.0242,0.8436,0.353,8.5734,506.63,3.9742,1.5128,4.6526,68.9071,3.9918,0.0058,4.223,0.6575,8.4273,0.0489,0.0155,0.0901,3.0821,0.2976,0.3643,0.379085,0.016982,0.019404,0.013716,0.019928
1497,tha,1997,metals,1.5014,1.1502,0.5486,8.8423,3.8175,1.0627,2.4579,1.8923,0.9571,0.3911,4.1465,23.556,345.957,54.5418,86.0264,243.247,16.1407,0.0845,423.224,4.1196,22.4406,0.2425,-0.1663,0.2697,12.4183,8.906,15.0163,metals,0.4175,0.3183,0.2964,4.8624,0.1892,0.8353,0.8198,1.0324,0.9768,0.2152,3.2486,25.433,368.41,25.477,8.1399,212.829,7.8967,0.0027,1.0768,0.3311,13.1883,0.0478,0.0093,0.0591,8.9858,0.1784,0.2132,0.273202,0.017123,0.014101,0.014916,0.012209
1498,tha,1997,fabmetals,6.6198,3.0874,0.484,40.5392,8.6704,2.4771,3.6051,8.1655,4.1742,0.803,4.913,0.9871,0.1681,625.899,18.0514,31.1148,7.9952,0.0346,111.589,4.2758,10.13,0.3887,-0.1448,0.2737,4.6977,22.8158,22.3216,fabmetals,1.8407,0.8544,0.2616,22.2925,0.4298,1.9471,1.2024,4.4549,4.2602,0.4418,3.8491,1.0658,0.179,292.363,1.708,27.224,3.9116,0.0011,0.2839,0.3437,5.9534,0.0766,0.0081,0.06,3.3992,0.4569,0.3169,0.364896,0.010982,0.012079,0.008251,0.010288
1499,tha,1997,transpequip,5.199,17.6866,2.809,39.9821,9.6194,4.4965,13.9544,7.3434,6.0013,2.3506,16.4047,5.6082,1.3985,3.8134,3309.09,59.3864,18.1653,0.3229,158.173,37.0522,632.366,2.0883,-1.0452,1.7045,15.9717,14.9812,114.975,transpequip,1.4457,4.8948,1.518,21.9861,0.4769,3.5344,4.6541,4.0063,6.125,1.2933,12.8523,6.055,1.4892,1.7813,313.109,51.9603,8.8872,0.0102,0.4024,2.9783,371.64,0.4116,0.0584,0.3738,11.557,0.3,1.6324,0.282623,0.014018,0.011942,0.018179,0.011852
1500,tha,1997,machinery,9.9548,6.9223,8.0295,49.7478,13.5939,13.1914,26.5747,13.2779,10.4551,4.1113,29.3567,6.6637,3.7594,8.128,368.643,8431.83,21.4469,1.2032,156.596,20.245,121.23,2.125,-1.5413,2.1121,67.8769,31.2031,87.3267,machinery,2.7681,1.9158,4.3391,27.3563,0.6739,10.3689,8.8632,7.244,10.6706,2.2619,22.9996,7.1947,4.0034,3.7967,34.8813,7377.44,10.4927,0.0382,0.3984,1.6273,71.2466,0.4188,0.0861,0.4631,49.1153,0.6249,1.2398,0.257328,0.35626,0.276333,0.166736,0.254099
1501,tha,1997,othermanuf,0.5248,0.2512,0.277,3.3307,0.5165,3.8431,57.0995,26.4039,0.3357,0.765,4.0734,0.3842,0.1919,0.6907,6.4884,20.6356,2460.95,0.0561,19.054,3.9982,15.7487,0.3911,-0.2059,0.471,5.0543,7.9079,83.7053,othermanuf,0.1459,0.0695,0.1497,1.8316,0.0256,3.0208,19.0439,14.4052,0.3426,0.4209,3.1913,0.4149,0.2043,0.3226,0.6139,18.0551,1203.99,0.0018,0.0485,0.3214,9.2555,0.0771,0.0115,0.1033,3.6572,0.1584,1.1884,0.342914,0.041423,0.042816,0.027876,0.045571
1502,tha,1997,water,2.0666,0.9722,1.3728,19.1818,4.3175,13.4096,23.8175,5.0787,3.0825,1.0075,11.8721,1.8039,1.2995,1.5093,8.9847,29.9522,8.0705,171.119,20.7724,16.6999,12.7766,0.5086,-0.4884,1.2084,22.3088,13.1727,43.3183,water,0.5746,0.2691,0.7419,10.5481,0.214,10.5404,7.9437,2.7708,3.1461,0.5543,9.3012,1.9477,1.3838,0.705,0.8501,26.2068,3.9484,5.4301,0.0529,1.3423,7.5088,0.1002,0.0273,0.265,16.1425,0.2638,0.615,0.651373,0.000108,0.000213,0.002467,0.000147
1503,tha,1997,construction,2.4124,2.1462,1.774,13.1509,1.4655,2.0482,4.2094,4.4789,1.8962,2.4157,6.9213,2.3643,0.5908,1.6368,7.406,16.2006,3.9743,0.2043,9129.1,14.6393,10.7037,0.6744,-0.8802,1.0068,4.9399,3.6385,98.26,construction,0.6708,0.594,0.9586,7.2317,0.0727,1.6099,1.4039,2.4436,1.9353,1.3291,5.4225,2.5527,0.6292,0.7645,0.7008,14.1747,1.9444,0.0065,23.2267,1.1767,6.2905,0.1329,0.0492,0.2208,3.5745,0.0729,1.3951,0.382823,0.000843,0.000972,0.001754,0.00099
1504,tha,1997,distribution,129.974,47.9968,16.1633,1004.39,98.9029,187.24,747.26,312.313,99.3947,64.5638,588.97,42.8834,28.0496,98.9196,673.049,1678.72,613.087,2.1274,1583.33,12360.5,533.032,7.3823,-7.7015,13.2315,140.419,759.293,573.092,distribution,36.1409,13.2833,8.7346,552.311,4.9029,147.177,249.228,170.389,101.443,35.5214,461.43,46.3005,29.8701,46.2062,63.6844,1468.8,299.946,0.0675,4.0284,993.54,313.261,1.455,0.4301,2.9013,101.606,15.2065,8.1365,0.737568,0.018494,0.041116,0.112629,0.026642
1505,tha,1997,transport,20.7544,22.3861,9.501,163.626,36.5848,24.7681,72.0624,33.8774,23.477,11.1387,92.3616,25.538,5.9873,16.8356,135.608,329.543,67.6213,1.1182,893.964,191.634,7073.21,12.8417,-4.1136,6.7216,81.8296,67.0755,255.924,transport,5.771,6.1955,5.1343,89.9781,1.8136,19.4685,24.0344,18.4826,23.9609,6.1282,72.3609,27.5729,6.3759,7.864,12.8314,288.334,33.083,0.0355,2.2745,15.4036,4156.9,2.5311,0.2297,1.4739,59.2114,1.3433,3.6335,0.449535,0.11689,0.158387,0.106459,0.139168
1506,tha,1997,communcation,8.3762,4.5093,4.1789,55.3634,10.4273,16.8646,46.8108,19.705,8.8223,4.7964,37.2272,7.4633,3.9478,11.2372,51.4538,199.818,41.1263,1.1473,122.007,148.54,132.039,1243.06,-13.965,21.3901,97.0298,36.0598,253.533,communcation,2.3291,1.248,2.2583,30.4443,0.5169,13.2561,15.6124,10.7505,9.0041,2.6389,29.1658,8.058,4.2041,5.249,4.8686,174.831,20.1206,0.0364,0.3104,11.9397,77.5987,245.005,0.78,4.6903,70.2102,0.7222,3.5996,0.82995,0.003823,0.009563,0.016308,0.005795
1507,tha,1997,finance,100.947,46.1296,45.8238,556.979,77.4267,150.762,353.021,125.66,100.617,36.9025,378.5,61.3626,39.3744,83.1164,391.792,875.794,340.253,9.8211,1010.15,1498.41,543.595,32.9943,-446.425,60.1427,123.357,196.952,1371.65,finance,28.0695,12.7666,24.7631,306.282,3.8383,118.504,117.74,68.5564,102.69,20.3028,296.537,66.2522,41.9299,38.8244,37.0717,766.278,166.465,0.3117,2.5701,120.443,319.469,6.5031,24.9331,13.1877,89.2604,3.9444,19.474,0.739427,0.000423,0.000942,0.061297,0.00062
1508,tha,1997,insurance,7.2717,8.55,4.323,61.4716,9.6128,17.3615,61.1091,14.8428,12.2863,3.9888,46.3574,8.4071,4.2819,9.1417,36.6402,104.007,39.5779,1.0149,108.459,90.3803,124.974,3.3639,-3.0913,569.177,17.8792,19.7445,71.1376,insurance,2.022,2.3663,2.3361,33.8032,0.4765,13.6467,20.3812,8.0978,12.5395,2.1945,36.3189,9.077,4.5598,4.2702,3.4669,91.0015,19.3631,0.0322,0.2759,7.2648,73.447,0.663,0.1727,124.805,12.9373,0.3954,1.01,0.700846,0.002442,0.005159,0.010595,0.003535
1509,tha,1997,obsict,93.9532,12.9949,30.149,237.445,50.8693,37.8215,104.012,51.1043,13.4732,7.6343,116.234,15.6206,6.3532,17.4647,122.34,340.092,70.5452,2.8797,378.114,364.238,325.249,16.2114,-12.4611,22.1407,3333.24,124.382,563.341,obsict,26.1248,3.5964,16.2924,130.571,2.5218,29.7289,34.6901,27.881,13.7508,4.2002,91.0638,16.8653,6.7655,8.1579,11.5759,297.564,34.5135,0.0914,0.962,29.2776,191.148,3.1952,0.696,4.8549,2411.91,2.491,7.9981,0.55515,0.055226,0.092413,0.074169,0.071777
1510,tha,1997,oconsumer,5.4421,2.038,1.1717,20.2944,4.7272,7.6433,17.6483,10.3124,2.5821,0.9176,11.9998,2.1878,0.6968,3.4865,15.3152,41.5665,9.1326,0.263,29.6781,32.9741,38.1373,3.043,-1.0736,4.8717,22.2686,790.757,167.472,oconsumer,1.5133,0.564,0.6332,11.1599,0.2343,6.0078,5.8861,5.6262,2.6354,0.5048,9.4013,2.3621,0.742,1.6286,1.4491,36.3687,4.468,0.0083,0.0755,2.6505,22.4132,0.5998,0.06,1.0682,16.1134,15.8366,2.3777,0.161968,0.00133,0.000649,0.003316,0.001643
1511,tha,1997,oservices,1.42,0.3478,0.8347,6.456,0.8957,1.0676,2.9603,1.3497,0.4791,0.3206,5.7662,0.4645,0.2102,0.4675,12.4664,13.2774,2.2843,0.0946,13.1943,25.0549,10.192,0.513,-0.5196,0.7112,18.6305,6.0005,17531.7,oservices,0.3948,0.0963,0.4511,3.5502,0.0444,0.8392,0.9873,0.7364,0.489,0.1764,4.5175,0.5015,0.2239,0.2184,1.1796,11.6171,1.1176,0.003,0.0336,2.0139,5.9898,0.1011,0.029,0.1559,13.4809,0.1202,248.908,0.717393,0.004824,0.010432,0.006484,0.006959
1674,ven,1997,primaryagr,2701.5,3.3138,14.3324,1678.01,173.3,63.3027,77.4107,56.4389,8.6069,3.4061,28.6411,1.7577,3.1062,3.2413,9.0658,9.1677,0.5317,0.2247,15.6299,261.23,16.872,0.2338,0.1469,0.5742,0.548,10.4365,49.867,primaryagr,126.378,1.9365,13.6431,81.6967,7.633,9.6156,1.029,2.2672,0.1748,0.5298,8.1235,1.3472,3.1236,0.7224,1.2824,1.4803,0.2009,0.0021,0.0175,2.4212,2.5141,0.0066,0.0031,0.0086,0.0507,0.3019,1.245,0.671746,0.007085,0.00922,0.01323,0.007482
1675,ven,1997,otherprim,7.697,535.816,10.6744,164.689,12.1791,0.8842,2.9713,1.6514,41.0791,1.3393,13.4994,27.0626,19.0361,6.7767,7.2,4.3343,16.9368,0.2408,86.5168,43.0718,9.7201,2.9436,1.8542,6.898,14.4705,52.1956,13.471,otherprim,0.3601,313.117,10.161,8.0182,0.5364,0.1343,0.0395,0.0663,0.8342,0.2083,3.8289,20.7417,19.1429,1.5103,1.0185,0.6999,6.3998,0.0023,0.0968,0.3992,1.4484,0.0834,0.0393,0.1034,1.338,1.51,0.3363,0.794275,0.016646,0.025614,0.019378,0.01836
1676,ven,1997,energy,113.903,31.1456,13348.3,183.752,62.5965,39.4348,85.7173,32.482,44.7104,54.3263,307.605,44.2366,504.31,115.746,141.845,76.6006,4.8948,19.0351,371.595,337.995,402.795,47.5389,19.0671,84.0776,85.7125,154.105,338.419,energy,5.3285,18.2007,12706.4,8.9462,2.7571,5.9901,1.1394,1.3048,0.908,8.4498,87.2467,33.9045,507.138,25.7959,20.0651,12.3688,1.8496,0.1781,0.4157,3.1327,60.0207,1.3465,0.4042,1.2607,7.9254,4.4582,8.4492,0.558885,0.690344,0.74748,0.66879,0.70736
1677,ven,1997,procfoods,60.4479,1.3886,5.5067,1546.54,75.7986,2.6064,6.6376,6.0658,2.0914,2.012,21.5018,0.9529,1.7981,1.9454,5.3272,7.1745,0.2139,0.1369,8.2337,161.465,10.2326,0.1218,0.0704,0.2845,0.2639,5.8747,29.2774,procfoods,2.8278,0.8115,5.2419,75.2958,3.3385,0.3959,0.0882,0.2437,0.0425,0.3129,6.0986,0.7304,1.8082,0.4336,0.7536,1.1585,0.0808,0.0013,0.0092,1.4966,1.5248,0.0034,0.0015,0.0043,0.0244,0.17,0.731,0.180651,0.015011,0.005254,0.00512,0.01073
1678,ven,1997,bevtobacco,3.3159,0.2951,6.0384,10.9345,1316.67,1.6374,7.5775,4.2169,2.2495,1.9357,6.157,1.4334,2.2063,2.3109,8.5923,2.0696,0.2409,0.1173,11.0431,259.787,11.2275,0.1359,0.0806,0.3358,0.2406,7.662,21.7793,bevtobacco,0.1551,0.1725,5.748,0.5324,57.9929,0.2487,0.1007,0.1694,0.0457,0.3011,1.7463,1.0986,2.2187,0.515,1.2155,0.3342,0.091,0.0011,0.0124,2.4078,1.673,0.0039,0.0017,0.005,0.0222,0.2217,0.5438,0.533798,0.004401,0.004551,0.003833,0.004314
1679,ven,1997,textiles,0.5781,0.1194,17.6651,1.114,0.4128,189.748,214.21,11.7196,15.6577,1.8177,5.6282,0.7888,0.9162,1.0794,1.8755,2.4083,0.3107,0.1017,8.5526,8.4504,5.6637,0.1368,0.1129,0.3897,0.2673,4.2383,2.4565,textiles,0.027,0.0698,16.8156,0.0542,0.0182,28.8226,2.8473,0.4708,0.318,0.2827,1.5963,0.6046,0.9213,0.2406,0.2653,0.3889,0.1174,0.001,0.0096,0.0783,0.8439,0.0039,0.0024,0.0058,0.0247,0.1226,0.0613,0.267417,0.003537,0.001832,0.002718,0.003343
